.69,.31,0,0,0,0,0,0,0,0
.69,.31,0,0,0,0,0,0,0,0
0,.77,.23,0,0,0,0,0,0,0
0,0,.92,.08,0,0,0,0,0,0
0,0,0,.91,.09,0,0,0,0,0
0,0,0,0,.90,.10,0,0,0,0
0,0,0,0,0,.79,.21,0,0,0
0,0,0,0,0,0,.50,.50,0,0
0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0

